timestamp,ordinary_avg_abs_pairwise_residual_corr,advanced_avg_abs_pairwise_residual_corr,ordinary_residual_pc1_evr_corr,advanced_residual_pc1_evr_corr,ordinary_residual_pc1_evr_cov,advanced_residual_pc1_evr_cov,residual_corr_reduction_pct,residual_pc1_evr_reduction_pct,clean_universe_size
2021-03-21 05:00:00+00:00,0.07340858037808141,0.07217306437955827,0.12757989177063497,0.12940704866605857,0.16264148876506054,0.16412853928754612,0.016830675544463332,-0.014321668329273101,16
2021-03-21 06:00:00+00:00,0.0736570196303969,0.07247586648172492,0.1280105353871182,0.12996716021396246,0.1625326151363509,0.16387767571945144,0.016035853128444275,-0.01528487339676533,16
2021-03-21 07:00:00+00:00,0.07275283094415821,0.07171013896180174,0.1278079245702043,0.12984773347409317,0.1619936920047639,0.163150885045077,0.014331978135074848,-0.01595995640136091,16
2021-03-21 08:00:00+00:00,0.07282026495809585,0.07174240686519241,0.127917736489842,0.1298303306420857,0.16186554658161129,0.1631434353204788,0.014801622783488708,-0.014951751060695068,16
2021-03-21 09:00:00+00:00,0.07280384393619863,0.07174749184886967,0.1278167041214287,0.1297215393078533,0.16175427682141352,0.1630021789665488,0.014509564745711644,-0.014902865783606467,16
2021-03-21 10:00:00+00:00,0.07239518759482824,0.0712864062894741,0.1272529021419767,0.1291670345214596,0.1612325323924386,0.16248279872196938,0.015315676941948513,-0.015041954621571579,16
2021-03-21 11:00:00+00:00,0.07241438422399372,0.07133586228717827,0.12731178334286777,0.12925120143554963,0.16116800108738935,0.16239857415533623,0.014893752786454006,-0.015233610289306422,16
2021-03-21 12:00:00+00:00,0.07242058926509608,0.07135822915071488,0.12725791868128145,0.12917130330467236,0.16117884311253558,0.16237433991197037,0.014669310553279545,-0.015035485753802093,16
2021-03-21 13:00:00+00:00,0.07240977578813963,0.07146351400702353,0.12718237158202156,0.12915177733688243,0.16092108635458616,0.16210714523935724,0.013068149580862247,-0.01548489566882137,16
2021-03-21 14:00:00+00:00,0.07224957994923094,0.07129660053123393,0.1269095781261936,0.12892223609509024,0.16093703989738417,0.16214947293137763,0.013190103231972474,-0.01585899187920495,16
2021-03-21 15:00:00+00:00,0.07224331181481677,0.0712936670917545,0.12694185657744328,0.1289295742840843,0.1608699657652769,0.16210867628694978,0.01314508844080302,-0.015658489329155027,16
2021-03-21 16:00:00+00:00,0.07219820769914738,0.07120744342458352,0.12685855854170547,0.1287959668129915,0.16113558885795443,0.1623620220938139,0.013722837534865332,-0.015272192066167053,16
2021-03-21 17:00:00+00:00,0.0722003288535492,0.07117028432732904,0.12677915301701956,0.12871470864534207,0.16108017012130013,0.16229339589738898,0.0142664797041229,-0.015267144339280059,16
2021-03-21 18:00:00+00:00,0.0723654355468493,0.071398090532889,0.12711183815126467,0.12895181541361977,0.16090960929747414,0.16196472599089357,0.013367500750189524,-0.014475262800979298,16
2021-03-21 19:00:00+00:00,0.07220532622775523,0.07141800770840132,0.12722786662635208,0.12909535905081232,0.16075334695964855,0.16178382139794673,0.010903884249071868,-0.014678328529588334,16
2021-03-21 20:00:00+00:00,0.072215473870555,0.07142396699402821,0.12715871521987232,0.12902646643644217,0.16068736496925884,0.16172849499310754,0.010960350103712612,-0.01468834608261247,16
2021-03-21 21:00:00+00:00,0.07192698145133665,0.07116988442663574,0.12690777037574744,0.12884417264367376,0.16022155572720004,0.16122248131649727,0.010525911270350368,-0.015258342827969009,16
2021-03-21 22:00:00+00:00,0.07163850482522456,0.07101323015702525,0.12660550831623096,0.12855594392512812,0.160014143438176,0.1610869743360194,0.008728192607101224,-0.015405614138252366,16
2021-03-21 23:00:00+00:00,0.07177346207176939,0.07108063699050211,0.1263322257274424,0.1282995990128864,0.1595130640372021,0.16062735401469447,0.009652942205497806,-0.01557301214409488,16
2021-03-22 00:00:00+00:00,0.0729217439239163,0.07187892499089168,0.12626614538553202,0.12788355628973538,0.1606714166026609,0.16101424153818164,0.014300521036806983,-0.012809537340867403,16
2021-03-22 01:00:00+00:00,0.07291327401955543,0.07165138756158158,0.12628740165020877,0.12797129739677432,0.16074143042283498,0.16081022331397912,0.017306676664051647,-0.013333837932857386,16
2021-03-22 02:00:00+00:00,0.07290705978824627,0.07179597618518074,0.12640463029647375,0.12811574014015434,0.16093482802562373,0.16108405232219228,0.015239725841264148,-0.013536765541478112,16
2021-03-22 03:00:00+00:00,0.0736022818016138,0.0724925310716194,0.12792067285962583,0.12975936424524015,0.1610333518235987,0.16120737019007428,0.015077667469407975,-0.014373684444515202,16
2021-03-22 04:00:00+00:00,0.07370395427340944,0.07254718011958322,0.12786477735096138,0.12963221087872467,0.1607135817350945,0.16090260338931545,0.015694872347487475,-0.01382267708418296,16
2021-03-22 05:00:00+00:00,0.0735224599347199,0.07240719218402775,0.12830876782851253,0.12987159485912547,0.16022408102950522,0.16046866602260867,0.015169075567960991,-0.0121802044946897,16
2021-03-22 06:00:00+00:00,0.07370917365662073,0.07231108333985323,0.1283018012179703,0.12975364730841032,0.1599012915321956,0.16015543222988754,0.018967656906324928,-0.011315866781741438,16
2021-03-22 07:00:00+00:00,0.07360439686903829,0.07222123830969013,0.12823851336049244,0.12970928583822122,0.16005457069191523,0.1602401182552427,0.018791792585559335,-0.011469038740290762,16
2021-03-22 08:00:00+00:00,0.0733954538755551,0.072004696915855,0.12790928888267833,0.12936954322372785,0.1597461605110644,0.15994386395064258,0.018948816122292638,-0.01141632756936753,16
2021-03-22 09:00:00+00:00,0.07357940793780642,0.07223327378743863,0.12828584849876365,0.1297312577482101,0.15963084681521317,0.15986108644429034,0.01829498480751051,-0.0112670981745923,16
2021-03-22 10:00:00+00:00,0.0733917264389722,0.07230589928683215,0.12848574414921538,0.1301048733709177,0.1584784316905107,0.15848666492556462,0.014794953121084453,-0.012601625436530638,16
2021-03-22 11:00:00+00:00,0.07374896848255388,0.07252518151794177,0.12862286655081578,0.13009953319569972,0.1579054632797853,0.15791459340621294,0.01659395364833634,-0.011480591938918918,16
2021-03-22 12:00:00+00:00,0.07404777997558393,0.07375943136325137,0.1290816150019285,0.1307406802057382,0.15814155032984453,0.15893074385207734,0.0038940885523864703,-0.012852838909591578,16
2021-03-22 13:00:00+00:00,0.07365982048401308,0.07321122132204753,0.1288344668408067,0.13061152879374754,0.15742179271012138,0.15795375751433025,0.006090147369594917,-0.01379337374940703,16
2021-03-22 14:00:00+00:00,0.07333466118129009,0.07267692554658595,0.12867158934081624,0.1302695779100325,0.15689746229303805,0.15741798528568665,0.008968959890305614,-0.012419125134015501,16
2021-03-22 15:00:00+00:00,0.07344546441049386,0.07276190712822292,0.12870202687273907,0.13027846459481274,0.1564554230223312,0.1569678394835268,0.00930700469739664,-0.012248740446274796,16
2021-03-22 16:00:00+00:00,0.07335500733410646,0.07270925416593384,0.12884513462041589,0.13028466419856644,0.15619754574252767,0.1568069763718133,0.008803123217361934,-0.011172556747225847,16
2021-03-22 17:00:00+00:00,0.07365017309333835,0.07293207718033819,0.12895281718191492,0.13026839757119946,0.15636665303631408,0.15633800449645743,0.009750091314654563,-0.010202029067954603,16
2021-03-22 18:00:00+00:00,0.07309331277715575,0.0724594260983134,0.1288159912171108,0.1300853206506551,0.1557988309042459,0.15576954703975762,0.008672293740125235,-0.009853818780968948,16
2021-03-22 19:00:00+00:00,0.07286598118366058,0.07235204748698922,0.12835410401315892,0.12972368812276774,0.15494651778755442,0.15488140144760748,0.007053136296565944,-0.010670356979535448,16
2021-03-22 20:00:00+00:00,0.07288097953522127,0.0723367116865686,0.12815178466610758,0.12957003066488237,0.15586760543387118,0.15514353603787048,0.007467899747280896,-0.01106692351159962,16
2021-03-22 21:00:00+00:00,0.07331137896222119,0.07291435797356292,0.1286600533792713,0.13030632211401377,0.15576223373151094,0.1546575959829475,0.005415543866155581,-0.012795492396458942,16
2021-03-22 22:00:00+00:00,0.07354448828658708,0.0729182167446273,0.1284870291253749,0.1299558555113491,0.15789281208117725,0.1558535666693064,0.008515546936968744,-0.011431709457154262,16
2021-03-22 23:00:00+00:00,0.0727771212079416,0.07250743315868265,0.11567409111357001,0.11844676905359217,0.1353425323075996,0.1381939128789092,0.0037056707490309366,-0.02396974044343184,18
2021-03-23 00:00:00+00:00,0.07256192961327046,0.07222781620283873,0.11558364276019459,0.11836504303510484,0.13507647312232166,0.13785611623681895,0.004604527638838081,-0.02406396102847285,18
2021-03-23 01:00:00+00:00,0.07251447953162811,0.0722700401623855,0.11546711800901131,0.11830914535245392,0.1352161735444089,0.13745540133363365,0.0033709042776207537,-0.024613304570577456,18
2021-03-23 02:00:00+00:00,0.07288475715813636,0.07268220816512425,0.1161974390397295,0.1192255331018777,0.13495687265018028,0.1374989867584262,0.0027790309100248216,-0.02605990361898468,18
2021-03-23 03:00:00+00:00,0.07285131697750834,0.0726509508918522,0.11599756628622002,0.11911960646899106,0.13450116504146084,0.1373550647404157,0.00275034267009891,-0.02691470418497845,18
2021-03-23 04:00:00+00:00,0.07253648984227819,0.07223478902510286,0.11565830019677738,0.11889979726634047,0.13409977184133612,0.13693245136223128,0.004159297173482495,-0.028026497571277693,18
2021-03-23 05:00:00+00:00,0.07217107152779181,0.07179897738537562,0.11498465798028325,0.11828886768450565,0.1338763558350208,0.13670870997549567,0.005155724233260225,-0.028736091947057733,18
2021-03-23 06:00:00+00:00,0.07239347840152938,0.07208478297890668,0.11445015457868468,0.11769188841779894,0.13372414480735334,0.136522655093067,0.004264133032958076,-0.028324416433055694,18
2021-03-23 07:00:00+00:00,0.07325141167357635,0.07257535752487589,0.11550836543300896,0.11847627088050171,0.13335561570486018,0.13608846195601237,0.009229230307712062,-0.025694290074722174,18
2021-03-23 08:00:00+00:00,0.07342668944851008,0.07282920209811995,0.11610842867293043,0.11892258064081689,0.1332563484283242,0.13606833198499801,0.008137195819091244,-0.024237275450636985,18
2021-03-23 09:00:00+00:00,0.0734575013195757,0.07293110403151411,0.11609178278028015,0.1188874672828577,0.13310213276069288,0.1358710336176117,0.007166011348133165,-0.0240816743065164,18
2021-03-23 10:00:00+00:00,0.07386677800186206,0.07320728489285909,0.11654143943747217,0.11941492146155018,0.13318192742333612,0.13601009561433172,0.008928142350900234,-0.024656311419765153,18
2021-03-23 11:00:00+00:00,0.07381317817370192,0.07311164685899706,0.11646082428631338,0.11931522766844825,0.13301643955266756,0.13587550456731665,0.009504147254762231,-0.02450955846849801,18
2021-03-23 12:00:00+00:00,0.07403168208973668,0.07327124467474756,0.11685816989542215,0.11966750952445541,0.13284587497517286,0.13563232282885565,0.010271783559738106,-0.02404059238260686,18
2021-03-23 13:00:00+00:00,0.07404689229238152,0.07328894199172696,0.11689564254781483,0.11960289322734215,0.1328253982978958,0.1355864186507272,0.010236085231797734,-0.02315955172084321,18
2021-03-23 14:00:00+00:00,0.07362527912027753,0.07296252041696799,0.11679517255725827,0.11950348254179143,0.13305596171608422,0.13573853576069733,0.009001781877482908,-0.023188543886138953,18
